tag	root	morphophonemics	features	is_compound
CC	dursun	~	+[ConjunctionType=Adv]	FALSE
CC	elhasıl	~	+[ConjunctionType=Adv]	FALSE
CC	fakat	~	+[ConjunctionType=Coor]	FALSE
CC	fekat	~	+[ConjunctionType=Coor]	FALSE
CC	gâh	~	+[ConjunctionType=Coor]	FALSE
CC	gelgelelim	~	+[ConjunctionType=Adv]	FALSE
CC	gene	~	+[ConjunctionType=Adv]	FALSE
CC	gerçi	~	+[ConjunctionType=Adv]	FALSE
CC	gerek	~	+[ConjunctionType=Par]	FALSE
CC	gerekse	~	+[ConjunctionType=Par]	FALSE
CC	ha	~	+[ConjunctionType=Par]	FALSE
CC	hâlbu	~	+[ConjunctionType=Adv]	FALSE
CC	hâlbuki	~	+[ConjunctionType=Adv]	FALSE
CC	halde	~	+[ConjunctionType=Adv]	FALSE
CC	hani	~	+[ConjunctionType=Adv]	FALSE
CC	hâsılı	~	+[ConjunctionType=Adv]	FALSE
CC	hâsılıkelâm	~	+[ConjunctionType=Adv]	FALSE
CC	hatta	~	+[ConjunctionType=Coor]	FALSE
CC	hele	~	+[ConjunctionType=Adv]	FALSE
CC	hem	~	+[ConjunctionType=Coor]	FALSE
CC	hem	~	+[ConjunctionType=Par]	FALSE
CC	hiç	~	+[ConjunctionType=Adv]	FALSE
CC	hoş	~	+[ConjunctionType=Adv]	FALSE
CC	iken	~	+[ConjunctionType=Sub]	FALSE
CC	ilâ	~	+[ConjunctionType=Coor]	FALSE
CC	ile	~	+[ConjunctionType=Coor]	FALSE
CC	ilkin	~	+[ConjunctionType=Adv]	FALSE
CC	ilkönce	~	+[ConjunctionType=Adv]	FALSE
CC	imdi	~	+[ConjunctionType=Adv]	FALSE
CC	işte	~	+[ConjunctionType=Adv]	FALSE
CC	ister	~	+[ConjunctionType=Adv]	FALSE
CC	isterse	~	+[ConjunctionType=Adv]	FALSE
CC	kâh	~	+[ConjunctionType=Coor]	FALSE
CC	kere	~	+[ConjunctionType=Adv]	FALSE
CC	keza	~	+[ConjunctionType=Adv]	FALSE
CC	ki	~	+[ConjunctionType=Adv]	FALSE
CC	ki	~	+[ConjunctionType=Sub]	FALSE
CC	kısaca	~	+[ConjunctionType=Adv]	FALSE
CC	kısacası	~	+[ConjunctionType=Adv]	FALSE
CC	lâkin	~	+[ConjunctionType=Coor]	FALSE
CC	madem	~	+[ConjunctionType=Sub]	FALSE
CC	mamafih	~	+[ConjunctionType=Adv]	FALSE
CC	meğer	~	+[ConjunctionType=Adv]	FALSE
CC	meğerki	~	+[ConjunctionType=Adv]	FALSE
CC	meğerse	~	+[ConjunctionType=Adv]	FALSE
CC	meselâ	~	+[ConjunctionType=Adv]	FALSE
CC	misal	mis[l	+[ConjunctionType=Adv]	FALSE
CC	mu	~	+[ConjunctionType=Adv]	FALSE
CC	nasıl	~	+[ConjunctionType=Adv]	FALSE
CC	ne	~	+[ConjunctionType=Par]	FALSE
CC	ne	~	+[ConjunctionType=Adv]	FALSE
CC	neyse	~	+[ConjunctionType=Adv]	FALSE
CC	nitekim	~	+[ConjunctionType=Adv]	FALSE
CC	o	~	+[ConjunctionType=Adv]	FALSE
CC	olmadı	~	+[ConjunctionType=Adv]	FALSE
CC	olmazsa	~	+[ConjunctionType=Adv]	FALSE
CC	olsa	~	+[ConjunctionType=Adv]	FALSE
CC	önce	~	+[ConjunctionType=Adv]	FALSE
CC	ondan	~	+[ConjunctionType=Adv]	FALSE
CC	örneğin	~	+[ConjunctionType=Adv]	FALSE
CC	öyleyse	~	+[ConjunctionType=Adv]	FALSE
CC	oysa	~	+[ConjunctionType=Adv]	FALSE
CC	oysaki	~	+[ConjunctionType=Adv]	FALSE
CC	özellikle	~	+[ConjunctionType=Adv]	FALSE
CC	özetle	~	+[ConjunctionType=Adv]	FALSE
CC	özetlersek	~	+[ConjunctionType=Adv]	FALSE
CC	pekâlâ	~	+[ConjunctionType=Adv]	FALSE
CC	peki	~	+[ConjunctionType=Adv]	FALSE
CC	sonra	~	+[ConjunctionType=Adv]	FALSE
CC	sonradan	~	+[ConjunctionType=Adv]	FALSE
CC	sonuçta	~	+[ConjunctionType=Adv]	FALSE
CC	şöyle	~	+[ConjunctionType=Adv]	FALSE
CC	sözgelimi	~	+[ConjunctionType=Adv]	FALSE
CC	sözgelişi	~	+[ConjunctionType=Adv]	FALSE
CC	tabi	~	+[ConjunctionType=Adv]	FALSE
CC	tabii	~	+[ConjunctionType=Adv]	FALSE
CC	taraftan	~	+[ConjunctionType=Adv]	FALSE
CC	tersine	~	+[ConjunctionType=Adv]	FALSE
CC	üstelik	~	+[ConjunctionType=Adv]	FALSE
CC	üzerine	~	+[ConjunctionType=Adv]	FALSE
CC	vakta	~	+[ConjunctionType=Sub]	FALSE
CC	vaktaki	~	+[ConjunctionType=Sub]	FALSE
CC	var	~	+[ConjunctionType=Adv]	FALSE
CC	ve	~	+[ConjunctionType=Coor]	FALSE
CC	velakin	~	+[ConjunctionType=Coor]	FALSE
CC	velev	~	+[ConjunctionType=Sub]	FALSE
CC	velevki	~	+[ConjunctionType=Sub]	FALSE
CC	velhâsıl	~	+[ConjunctionType=Adv]	FALSE
CC	velhâsılıkelâm	~	+[ConjunctionType=Adv]	FALSE
CC	veya	~	+[ConjunctionType=Coor]	FALSE
CC	veyahut	~	+[ConjunctionType=Coor]	FALSE
CC	ya	~	+[ConjunctionType=Par]	FALSE
CC	ya	~	+[ConjunctionType=Coor]	FALSE
CC	ya	~	+[ConjunctionType=Adv]	FALSE
CC	yahut	~	+[ConjunctionType=Coor]	FALSE
CC	yalnız	~	+[ConjunctionType=Adv]	FALSE
CC	yana	~	+[ConjunctionType=Adv]	FALSE
CC	yani	~	+[ConjunctionType=Adv]	FALSE
CC	yeter	~	+[ConjunctionType=Adv]	FALSE
CC	yine	~	+[ConjunctionType=Adv]	FALSE
CC	yok	~	+[ConjunctionType=Adv]	FALSE
CC	yoksa	~	+[ConjunctionType=Coor]	FALSE
CC	zaten	~	+[ConjunctionType=Adv]	FALSE
CC	zira	~	+[ConjunctionType=Coor]	FALSE
