tag	root	morphophonemics	features	is_compound
NN-ABBR-APOS	ER	er*um*	~	FALSE
NN-ABBR-APOS	ES	es*e*	~	FALSE
NN-ABBR-APOS	ES	es*um*	~	FALSE
NN-ABBR-APOS	EU	eu*um*	~	FALSE
NN-ABBR-APOS	FE	~	~	FALSE
NN-ABBR-APOS	FR	fr*e*	~	FALSE
NN-ABBR-APOS	FR	fr*um*	~	FALSE
NN-ABBR-APOS	GA	~	~	FALSE
NN-ABBR-APOS	GA	ga*um*	~	FALSE
NN-ABBR-APOS	GB	gb*e*	~	FALSE
NN-ABBR-APOS	GD	gd*e*	~	FALSE
NN-ABBR-APOS	GD	gd*um*	~	FALSE
NN-ABBR-APOS	GE	~	~	FALSE
NN-ABBR-APOS	GE	ge*um*	~	FALSE
NN-ABBR-APOS	GR	gr*e*	~	FALSE
NN-ABBR-APOS	HA	~	~	FALSE
NN-ABBR-APOS	HE	he*um*	~	FALSE
NN-ABBR-APOS	HF	hf*e*	~	FALSE
NN-ABBR-APOS	HF	hf*um*	~	FALSE
NN-ABBR-APOS	HG	hg*e*	~	FALSE
NN-ABBR-APOS	HO	~	~	FALSE
NN-ABBR-APOS	HO	ho*um*	~	FALSE
NN-ABBR-APOS	KR	kr*e*	~	FALSE
NN-ABBR-APOS	KR	kr*on*	~	FALSE
NN-ABBR-APOS	KU	~	~	FALSE
NN-ABBR-APOS	LA	~	~	FALSE
NN-ABBR-APOS	LEB	leb*e*	~	FALSE
NN-ABBR-APOS	LI	~	~	FALSE
NN-ABBR-APOS	LI	li*um*	~	FALSE
NN-ABBR-APOS	LR	lr*e*	~	FALSE
NN-ABBR-APOS	LR	lr*um*	~	FALSE
NN-ABBR-APOS	LT	lt*e*	~	FALSE
NN-ABBR-APOS	LT	lt*i*	~	FALSE
NN-ABBR-APOS	LU	~	~	FALSE
NN-ABBR-APOS	LU	lu*um*	~	FALSE
NN-ABBR-APOS	MG	mg*e*	~	FALSE
NN-ABBR-APOS	MG	mg*um*	~	FALSE
NN-ABBR-APOS	MN	mn*e*	~	FALSE
NN-ABBR-APOS	MN	mn*an*	~	FALSE
NN-ABBR-APOS	MO	~	~	FALSE
NN-ABBR-APOS	MO	mo*en*	~	FALSE
NN-ABBR-APOS	MS	ms*e*	~	FALSE
NN-ABBR-APOS	NA	~	~	FALSE
NN-ABBR-APOS	NA	na*um*	~	FALSE
NN-ABBR-APOS	ND	nd*e*	~	FALSE
NN-ABBR-APOS	ND	nd*um*	~	FALSE
NN-ABBR-APOS	NE	~	~	FALSE
NN-ABBR-APOS	NE	ne*on*	~	FALSE
NN-ABBR-APOS	NI	~	~	FALSE
NN-ABBR-APOS	NI	ni*el*	~	FALSE
NN-ABBR-APOS	NO	~	~	FALSE
NN-ABBR-APOS	NO	no*um*	~	FALSE
NN-ABBR-APOS	PA	~	~	FALSE
NN-ABBR-APOS	PA	pa*um*	~	FALSE
NN-ABBR-APOS	PB	pb*e*	~	FALSE
NN-ABBR-APOS	PD	pd*e*	~	FALSE
NN-ABBR-APOS	PD	pd*um*	~	FALSE
NN-ABBR-APOS	PH	ph*aş*	~	FALSE
NN-ABBR-APOS	PM	pm*um*	~	FALSE
NN-ABBR-APOS	PO	~	~	FALSE
NN-ABBR-APOS	PO	po*um*	~	FALSE
NN-ABBR-APOS	PR	pr*e*	~	FALSE
NN-ABBR-APOS	PR	pr*im*	~	FALSE
NN-ABBR-APOS	PT	pt*e*	~	FALSE
NN-ABBR-APOS	PT	pt*in*	~	FALSE
NN-ABBR-APOS	PU	~	~	FALSE
NN-ABBR-APOS	PU	pu*um*	~	FALSE
NN-ABBR-APOS	RA	~	~	FALSE
NN-ABBR-APOS	RA	ra*um*	~	FALSE
NN-ABBR-APOS	RB	rb*e*	~	FALSE
NN-ABBR-APOS	RB	rb*um*	~	FALSE
NN-ABBR-APOS	RE	~	~	FALSE
NN-ABBR-APOS	RE	re*um*	~	FALSE
NN-ABBR-APOS	RH	rh*aş*	~	FALSE
NN-ABBR-APOS	RN	rn*e*	~	FALSE
NN-ABBR-APOS	RU	~	~	FALSE
NN-ABBR-APOS	RU	ru*um*	~	FALSE
NN-ABBR-APOS	RU.	ru.*u*	~	FALSE
NN-ABBR-APOS	RU.	ru.*um*	~	FALSE
NN-ABBR-APOS	SC	sc*e*	~	FALSE
NN-ABBR-APOS	SC	sc*um*	~	FALSE
NN-ABBR-APOS	SE	~	~	FALSE
NN-ABBR-APOS	SE	se*um*	~	FALSE
NN-ABBR-APOS	ŞE	~	~	FALSE
NN-ABBR-APOS	SI	~	~	FALSE
NN-ABBR-APOS	SI	si*um*	~	FALSE
NN-ABBR-APOS	SM	sm*e*	~	FALSE
NN-ABBR-APOS	SM	sm*um*	~	FALSE
NN-ABBR-APOS	SN	sn*ay*	~	FALSE
NN-ABBR-APOS	SR	sr*e*	~	FALSE
NN-ABBR-APOS	SR	sr*um*	~	FALSE
NN-ABBR-APOS	TA	~	~	FALSE
NN-ABBR-APOS	TA	ta*al*	~	FALSE
NN-ABBR-APOS	TB	tb*e*	~	FALSE
NN-ABBR-APOS	TB	tb*um*	~	FALSE
NN-ABBR-APOS	TC	tc*um*	~	FALSE
NN-ABBR-APOS	TE	~	~	FALSE
NN-ABBR-APOS	TE	te*ür*	~	FALSE
NN-ABBR-APOS	TH	th*e*	~	FALSE
NN-ABBR-APOS	TH	th*um*	~	FALSE
NN-ABBR-APOS	TI	~	~	FALSE
NN-ABBR-APOS	TI	ti*um*	~	FALSE
NN-ABBR-APOS	YB	yb*e*	~	FALSE
NN-ABBR-APOS	YB	yb*um*	~	FALSE
NN-ABBR-APOS	ZN	zn*e*	~	FALSE
NN-ABBR-APOS	ZN	zn*o*	~	FALSE
NN-ABBR-APOS	ZR	zr*e*	~	FALSE
NN-ABBR-APOS	ZR	zr*um*	~	FALSE
