tag	root	morphophonemics	features	is_compound
VB-HL-HR-DHR	aban	~	~	FALSE
VB-HL-HR-DHR	acık	~	~	FALSE
VB-HL-HR-DHR	ağın	~	~	FALSE
VB-HL-HR-DHR	aldan	~	~	FALSE
VB-HL-HR-DHR	aldat	~	~	FALSE
VB-HL-HR-DHR	alıkon	~	~	FALSE
VB-HL-HR-DHR	alın	~	~	FALSE
VB-HL-HR-DHR	alış	~	~	FALSE
VB-HL-HR-DHR	ardış	~	~	FALSE
VB-HL-HR-DHR	arın	~	~	FALSE
VB-HL-HR-DHR	arıt	~	~	FALSE
VB-HL-HR-DHR	asılan	~	~	FALSE
VB-HL-HR-DHR	aşın	~	~	FALSE
VB-HL-HR-DHR	atlat	~	~	FALSE
VB-HL-HR-DHR	avun	~	~	FALSE
VB-HL-HR-DHR	avut	~	~	FALSE
VB-HL-HR-DHR	ayart	~	~	FALSE
VB-HL-HR-DHR	ayık	~	~	FALSE
VB-HL-HR-DHR	aylan	~	~	FALSE
VB-HL-HR-DHR	aytış	~	~	FALSE
VB-HL-HR-DHR	azıt	~	~	FALSE
VB-HL-HR-DHR	bağdaş	~	~	FALSE
VB-HL-HR-DHR	barın	~	~	FALSE
VB-HL-HR-DHR	barış	~	~	FALSE
VB-HL-HR-DHR	başvur	~	~	FALSE
VB-HL-HR-DHR	baylan	~	~	FALSE
VB-HL-HR-DHR	becelleş	~	~	FALSE
VB-HL-HR-DHR	beğen	~	~	FALSE
VB-HL-HR-DHR	bekin	~	~	FALSE
VB-HL-HR-DHR	bekit	~	~	FALSE
VB-HL-HR-DHR	benzet	~	~	FALSE
VB-HL-HR-DHR	berkin	~	~	FALSE
VB-HL-HR-DHR	bileş	~	~	FALSE
VB-HL-HR-DHR	birik	~	~	FALSE
VB-HL-HR-DHR	bitiş	~	~	FALSE
VB-HL-HR-DHR	bırak	bıraK	~	FALSE
VB-HL-HR-DHR	boşver	~	~	FALSE
VB-HL-HR-DHR	bulun	~	~	FALSE
VB-HL-HR-DHR	buluş	~	~	FALSE
VB-HL-HR-DHR	buruş	~	~	FALSE
VB-HL-HR-DHR	büyült	~	~	FALSE
VB-HL-HR-DHR	çalış	~	~	FALSE
VB-HL-HR-DHR	çapraş	~	~	FALSE
VB-HL-HR-DHR	çavlan	~	~	FALSE
VB-HL-HR-DHR	çekin	~	~	FALSE
VB-HL-HR-DHR	çeliş	~	~	FALSE
VB-HL-HR-DHR	cemilen	~	~	FALSE
VB-HL-HR-DHR	çent	~	~	FALSE
VB-HL-HR-DHR	çevrin	~	~	FALSE
VB-HL-HR-DHR	çizgin	~	~	FALSE
VB-HL-HR-DHR	çıplan	~	~	FALSE
VB-HL-HR-DHR	cıv	~	~	FALSE
VB-HL-HR-DHR	çöğün	~	~	FALSE
VB-HL-HR-DHR	çöreklen	~	~	FALSE
VB-HL-HR-DHR	dadan	~	~	FALSE
