tag	root	morphophonemics	features	is_compound
VB-ON-OR-T	kazı	~	~	FALSE
VB-ON-OR-T	kekle	~	~	FALSE
VB-ON-OR-T	keşle	~	~	FALSE
VB-ON-OR-T	kişne	~	~	FALSE
VB-ON-OR-T	kına	~	~	FALSE
VB-ON-OR-T	kıpra	~	~	FALSE
VB-ON-OR-T	kıtla	~	~	FALSE
VB-ON-OR-T	kıvra	~	~	FALSE
VB-ON-OR-T	koca	~	~	FALSE
VB-ON-OR-T	koçsa	~	~	FALSE
VB-ON-OR-T	köhne	~	~	FALSE
VB-ON-OR-T	kokla	~	~	FALSE
VB-ON-OR-T	kolla	~	~	FALSE
VB-ON-OR-T	köpüle	~	~	FALSE
VB-ON-OR-T	korkala	~	~	FALSE
VB-ON-OR-T	koru	~	~	FALSE
VB-ON-OR-T	kösnü	~	~	FALSE
VB-ON-OR-T	kötümse	~	~	FALSE
VB-ON-OR-T	kovala	~	~	FALSE
VB-ON-OR-T	küçükse	~	~	FALSE
VB-ON-OR-T	küçümse	~	~	FALSE
VB-ON-OR-T	kükre	~	~	FALSE
VB-ON-OR-T	küre	~	~	FALSE
VB-ON-OR-T	kürne	~	~	FALSE
VB-ON-OR-T	kuru	~	~	FALSE
VB-ON-OR-T	kürü	~	~	FALSE
VB-ON-OR-T	kutla	~	~	FALSE
VB-ON-OR-T	kutsa	~	~	FALSE
VB-ON-OR-T	lütfeyle	~	~	FALSE
VB-ON-OR-T	mızı	~	~	FALSE
VB-ON-OR-T	mortla	~	~	FALSE
VB-ON-OR-T	mühimse	~	~	FALSE
VB-ON-OR-T	nicele	~	~	FALSE
VB-ON-OR-T	nitele	~	~	FALSE
VB-ON-OR-T	ocu	~	~	FALSE
VB-ON-OR-T	öde	~	~	FALSE
VB-ON-OR-T	öğürtle	~	~	FALSE
VB-ON-OR-T	okra	~	~	FALSE
VB-ON-OR-T	okşa	~	~	FALSE
VB-ON-OR-T	ökse	~	~	FALSE
VB-ON-OR-T	oku	~	~	FALSE
VB-ON-OR-T	olumla	~	~	FALSE
VB-ON-OR-T	ona	~	~	FALSE
VB-ON-OR-T	öncele	~	~	FALSE
VB-ON-OR-T	öne	~	~	FALSE
VB-ON-OR-T	önemse	~	~	FALSE
VB-ON-OR-T	önizle	~	~	FALSE
VB-ON-OR-T	önle	~	~	FALSE
VB-ON-OR-T	önyükle	~	~	FALSE
VB-ON-OR-T	örnekse	~	~	FALSE
VB-ON-OR-T	örsele	~	~	FALSE
VB-ON-OR-T	ota	~	~	FALSE
VB-ON-OR-T	otala	~	~	FALSE
VB-ON-OR-T	ovala	~	~	FALSE
VB-ON-OR-T	oyala	~	~	FALSE
VB-ON-OR-T	oyna	~	~	FALSE
VB-ON-OR-T	oyulga	~	~	FALSE
VB-ON-OR-T	öze	~	~	FALSE
VB-ON-OR-T	özgüle	~	~	FALSE
VB-ON-OR-T	özle	~	~	FALSE
VB-ON-OR-T	özümle	~	~	FALSE
VB-ON-OR-T	özümse	~	~	FALSE
VB-ON-OR-T	özyinele	~	~	FALSE
VB-ON-OR-T	parla	~	~	FALSE
VB-ON-OR-T	patla	~	~	FALSE
VB-ON-OR-T	payla	~	~	FALSE
VB-ON-OR-T	pehpehle	~	~	FALSE
VB-ON-OR-T	pinekle	~	~	FALSE
VB-ON-OR-T	pırtla	~	~	FALSE
VB-ON-OR-T	pışpışla	~	~	FALSE
VB-ON-OR-T	porsu	~	~	FALSE
VB-ON-OR-T	pörsü	~	~	FALSE
VB-ON-OR-T	pörtle	~	~	FALSE
VB-ON-OR-T	püfle	~	~	FALSE
VB-ON-OR-T	reddeyle	~	~	FALSE
VB-ON-OR-T	renkse	~	~	FALSE
VB-ON-OR-T	sabreyle	~	~	FALSE
VB-ON-OR-T	saçala	~	~	FALSE
VB-ON-OR-T	sağla	~	~	FALSE
VB-ON-OR-T	şakı	~	~	FALSE
VB-ON-OR-T	sakırda	~	~	FALSE
VB-ON-OR-T	sakla	~	~	FALSE
VB-ON-OR-T	şakla	~	~	FALSE
VB-ON-OR-T	şakra	~	~	FALSE
VB-ON-OR-T	salkı	~	~	FALSE
VB-ON-OR-T	salla	~	~	FALSE
VB-ON-OR-T	sancı	~	~	FALSE
VB-ON-OR-T	sapla	~	~	FALSE
VB-ON-OR-T	sapta	~	~	FALSE
VB-ON-OR-T	şarla	~	~	FALSE
VB-ON-OR-T	sarsala	~	~	FALSE
VB-ON-OR-T	şaşala	~	~	FALSE
VB-ON-OR-T	sası	~	~	FALSE
VB-ON-OR-T	şavkı	~	~	FALSE
VB-ON-OR-T	savsa	~	~	FALSE
VB-ON-OR-T	sayıkla	~	~	FALSE
VB-ON-OR-T	sayla	~	~	FALSE
VB-ON-OR-T	sayrımsa	~	~	FALSE
VB-ON-OR-T	sendele	~	~	FALSE
VB-ON-OR-T	sepele	~	~	FALSE
VB-ON-OR-T	serpele	~	~	FALSE
VB-ON-OR-T	seyreyle	~	~	FALSE
VB-ON-OR-T	sezinle	~	~	FALSE
VB-ON-OR-T	silkele	~	~	FALSE
VB-ON-OR-T	sı	~	~	FALSE
VB-ON-OR-T	sıçra	~	~	FALSE
VB-ON-OR-T	sığa	~	~	FALSE
VB-ON-OR-T	sına	~	~	FALSE
VB-ON-OR-T	sırı	~	~	FALSE
VB-ON-OR-T	sıva	~	~	FALSE
VB-ON-OR-T	sıvazla	~	~	FALSE
VB-ON-OR-T	sızla	~	~	FALSE
VB-ON-OR-T	sobele	~	~	FALSE
VB-ON-OR-T	soğu	~	~	FALSE
VB-ON-OR-T	sölpü	~	~	FALSE
VB-ON-OR-T	solu	~	~	FALSE
VB-ON-OR-T	soru	~	~	FALSE
VB-ON-OR-T	söyle	~	~	FALSE
VB-ON-OR-T	söylemse	~	~	FALSE
VB-ON-OR-T	südre	~	~	FALSE
VB-ON-OR-T	şükreyle	~	~	FALSE
VB-ON-OR-T	sürü	~	~	FALSE
VB-ON-OR-T	sürükle	~	~	FALSE
VB-ON-OR-T	susa	~	~	FALSE
VB-ON-OR-T	tanı	~	~	FALSE
VB-ON-OR-T	tanla	~	~	FALSE
VB-ON-OR-T	tara	~	~	FALSE
VB-ON-OR-T	tartakla	~	~	FALSE
VB-ON-OR-T	tasarla	~	~	FALSE
VB-ON-OR-T	taşı	~	~	FALSE
VB-ON-OR-T	tasla	~	~	FALSE
VB-ON-OR-T	tavla	~	~	FALSE
VB-ON-OR-T	tavsa	~	~	FALSE
VB-ON-OR-T	tekerle	~	~	FALSE
VB-ON-OR-T	tekese	~	~	FALSE
VB-ON-OR-T	tekle	~	~	FALSE
VB-ON-OR-T	telesi	~	~	FALSE
VB-ON-OR-T	tepele	~	~	FALSE
VB-ON-OR-T	tepki	~	~	FALSE
VB-ON-OR-T	titre	~	~	FALSE
VB-ON-OR-T	tıka	~	~	FALSE
VB-ON-OR-T	tıngılda	~	~	FALSE
VB-ON-OR-T	tırmala	~	~	FALSE
VB-ON-OR-T	tökezle	~	~	FALSE
VB-ON-OR-T	toparla	~	~	FALSE
VB-ON-OR-T	topla	~	~	FALSE
VB-ON-OR-T	tosla	~	~	FALSE
VB-ON-OR-T	tozu	~	~	FALSE
VB-ON-OR-T	tümle	~	~	FALSE
VB-ON-OR-T	tüne	~	~	FALSE
VB-ON-OR-T	türe	~	~	FALSE
VB-ON-OR-T	ufala	~	~	FALSE
VB-ON-OR-T	üfle	~	~	FALSE
VB-ON-OR-T	uğra	~	~	FALSE
VB-ON-OR-T	uğurla	~	~	FALSE
VB-ON-OR-T	uğursa	~	~	FALSE
VB-ON-OR-T	ula	~	~	FALSE
VB-ON-OR-T	ulu	~	~	FALSE
VB-ON-OR-T	umursa	~	~	FALSE
VB-ON-OR-T	ünle	~	~	FALSE
VB-ON-OR-T	üre	~	~	FALSE
VB-ON-OR-T	ürü	~	~	FALSE
VB-ON-OR-T	uslamla	~	~	FALSE
VB-ON-OR-T	üstele	~	~	FALSE
VB-ON-OR-T	üstünse	~	~	FALSE
VB-ON-OR-T	üşü	~	~	FALSE
VB-ON-OR-T	uyarla	~	~	FALSE
VB-ON-OR-T	uygula	~	~	FALSE
VB-ON-OR-T	uyu	~	~	FALSE
VB-ON-OR-T	uyukla	~	~	FALSE
VB-ON-OR-T	uza	~	~	FALSE
VB-ON-OR-T	uzaksa	~	~	FALSE
VB-ON-OR-T	yabansı	~	~	FALSE
VB-ON-OR-T	yadımla	~	~	FALSE
VB-ON-OR-T	yadırga	~	~	FALSE
VB-ON-OR-T	yadsı	~	~	FALSE
VB-ON-OR-T	yakala	~	~	FALSE
VB-ON-OR-T	yakınsa	~	~	FALSE
VB-ON-OR-T	yala	~	~	FALSE
VB-ON-OR-T	yalabı	~	~	FALSE
VB-ON-OR-T	yalıtla	~	~	FALSE
VB-ON-OR-T	yama	~	~	FALSE
VB-ON-OR-T	yanşa	~	~	FALSE
VB-ON-OR-T	yansı	~	~	FALSE
VB-ON-OR-T	yara	~	~	FALSE
VB-ON-OR-T	yarlıga	~	~	FALSE
VB-ON-OR-T	yasa	~	~	FALSE
VB-ON-OR-T	yaşa	~	~	FALSE
VB-ON-OR-T	yasla	~	~	FALSE
VB-ON-OR-T	yasta	~	~	FALSE
VB-ON-OR-T	yavukla	~	~	FALSE
VB-ON-OR-T	yayla	~	~	FALSE
VB-ON-OR-T	yeğnise	~	~	FALSE
VB-ON-OR-T	yelse	~	~	FALSE
VB-ON-OR-T	yıka	~	~	FALSE
VB-ON-OR-T	yıldıra	~	~	FALSE
VB-ON-OR-T	yıpra	~	~	FALSE
VB-ON-OR-T	yokla	~	~	FALSE
VB-ON-OR-T	yokumsa	~	~	FALSE
VB-ON-OR-T	yolla	~	~	FALSE
VB-ON-OR-T	yönse	~	~	FALSE
VB-ON-OR-T	yülü	~	~	FALSE
VB-ON-OR-T	yumurtla	~	~	FALSE
VB-ON-OR-T	yumuşa	~	~	FALSE
VB-ON-OR-T	yurtsa	~	~	FALSE
VB-ON-OR-T	yürü	~	~	FALSE
VB-ON-OR-T	yuvarla	~	~	FALSE
VB-ON-OR-T	zanneyle	~	~	FALSE
VB-ON-OR-T	zapla	~	~	FALSE
VB-ON-OR-T	zikreyle	~	~	FALSE
VB-ON-OR-T	zıpla	~	~	FALSE
