tag	root	morphophonemics	features	is_compound
NNP	Abdülcemâl	abdülcem[l	~	FALSE
NNP	Abdülcevat	~	~	FALSE
NNP	Abdülehad	~	~	FALSE
NNP	Abdülesed	~	~	FALSE
NNP	Abdülevvel	~	~	FALSE
NNP	Abdülezel	~	~	FALSE
NNP	Abdülferid	~	~	FALSE
NNP	Abdulferit	~	~	FALSE
NNP	Abdülferit	~	~	FALSE
NNP	Abdulfettah	~	~	FALSE
NNP	Abdülfettah	~	~	FALSE
NNP	Abdülgadir	~	~	FALSE
NNP	Abdulgaffar	~	~	FALSE
NNP	Abdülgaffar	~	~	FALSE
NNP	Abdülgaffur	~	~	FALSE
NNP	Abdulgafur	~	~	FALSE
NNP	Abdülgafûr	abdülgaf}r	~	FALSE
NNP	Abdulğani	~	~	FALSE
NNP	Abdülgani	~	~	FALSE
NNP	Abdulgazi	~	~	FALSE
NNP	Abdülhabir	~	~	FALSE
NNP	Abdulhadi	~	~	FALSE
NNP	Abdülhadi	~	~	FALSE
NNP	Abdülhafız	~	~	FALSE
NNP	Abdülhak	~	~	FALSE
NNP	Abdülhakem	~	~	FALSE
NNP	Abdulhakim	~	~	FALSE
NNP	Abdülhakim	~	~	FALSE
NNP	Abdulhâlik	~	~	FALSE
NNP	Abdülhâlik	~	~	FALSE
NNP	Abdulhalim	~	~	FALSE
NNP	Abdülhalim	~	~	FALSE
NNP	Abdülhâlık	~	~	FALSE
NNP	Abdulhamid	~	~	FALSE
NNP	Abdülhamid	~	~	FALSE
NNP	Abdulhamit	~	~	FALSE
NNP	Abdülhamit	~	~	FALSE
NNP	Abdülhasib	~	~	FALSE
NNP	Abdulhaşim	~	~	FALSE
NNP	Abdülhay	~	~	FALSE
NNP	Abdulhekim	~	~	FALSE
NNP	Abdülhizak	~	~	FALSE
NNP	Abdulkadir	~	~	FALSE
NNP	Abdülkadir	~	~	FALSE
NNP	Abdülkadirhan	~	~	FALSE
NNP	Abdülkahhar	~	~	FALSE
NNP	Abdulkahir	~	~	FALSE
NNP	Abdulkani	~	~	FALSE
NNP	Abdülkaviy	~	~	FALSE
NNP	Abdülkayyum	~	~	FALSE
NNP	Abdülkebir	~	~	FALSE
NNP	Abdulkerim	~	~	FALSE
NNP	Abdülkerim	~	~	FALSE
NNP	Abdülkuddûs	abdülkudd}s	~	FALSE
NNP	Abdulla	~	~	FALSE
NNP	Abdullah	~	~	FALSE
NNP	Abdullatif	~	~	FALSE
NNP	Abdüllâtif	~	~	FALSE
NNP	Abdülmacid	~	~	FALSE
NNP	Abdülmalik	~	~	FALSE
NNP	Abdülmecid	~	~	FALSE
NNP	Abdulmecit	~	~	FALSE
NNP	Abdülmecit	~	~	FALSE
NNP	Abdulmelek	~	~	FALSE
NNP	Abdulmelik	~	~	FALSE
NNP	Abdülmelik	~	~	FALSE
NNP	Abdulmenaf	~	~	FALSE
NNP	Abdulmenav	~	~	FALSE
NNP	Abdulmennan	~	~	FALSE
NNP	Abdülmennan	~	~	FALSE
NNP	Abdülmesih	~	~	FALSE
NNP	Abdülmetin	~	~	FALSE
NNP	Abdülmucib	~	~	FALSE
NNP	Abdülmuhsi	~	~	FALSE
NNP	Abdulmuhsin	~	~	FALSE
NNP	Abdülmuhtalif	~	~	FALSE
NNP	Abdülmuhtalip	~	~	FALSE
NNP	Abdülmuhyi	~	~	FALSE
NNP	Abdülmuid	~	~	FALSE
NNP	Abdülmuiz	~	~	FALSE
NNP	Abdülmümin	~	~	FALSE
NNP	Abdulmutalip	~	~	FALSE
NNP	Abdulmuttalip	~	~	FALSE
NNP	Abdülnasır	~	~	FALSE
NNP	Abdülrahim	~	~	FALSE
NNP	Abdulrahman	~	~	FALSE
NNP	Abdulrazzak	~	~	FALSE
NNP	Abdulrıza	~	~	FALSE
NNP	Abdülsamed	~	~	FALSE
NNP	Abdülsamet	~	~	FALSE
NNP	Abdülselam	~	~	FALSE
NNP	Abdulsemet	~	~	FALSE
NNP	Abdülvacid	~	~	FALSE
NNP	Abdulvahap	~	~	FALSE
NNP	Abdülvahap	~	~	FALSE
NNP	Abdülvahid	~	~	FALSE
NNP	Abdulvahit	~	~	FALSE
NNP	Abdülvahit	~	~	FALSE
NNP	Abdülvali	~	~	FALSE
NNP	Abdülvaris	~	~	FALSE
NNP	Abdülvasi	~	~	FALSE
NNP	Abdulvasih	~	~	FALSE
NNP	Abdülvedud	~	~	FALSE
NNP	Abdulvehap	~	~	FALSE
NNP	Abdülvehhab	~	~	FALSE
NNP	Abdülvekil	~	~	FALSE
NNP	Abdülveli	~	~	FALSE
NNP	Abdülvvehhab	~	~	FALSE
NNP	Abdünnafi	~	~	FALSE
NNP	Abdunnasır	~	~	FALSE
NNP	Abdünnasır	~	~	FALSE
NNP	Abdünnur	~	~	FALSE
NNP	Abdurahim	~	~	FALSE
NNP	Abdurahman	~	~	FALSE
NNP	Abdurha	~	~	FALSE
NNP	Abdürrafi	~	~	FALSE
NNP	Abdurrahim	~	~	FALSE
NNP	Abdürrahim	~	~	FALSE
NNP	Abdurrahman	~	~	FALSE
NNP	Abdürrahman	~	~	FALSE
NNP	Abdurrauf	~	~	FALSE
NNP	Abdürrauf	~	~	FALSE
NNP	Abdurrazak	~	~	FALSE
NNP	Abdurrazzak	~	~	FALSE
NNP	Abdurrehim	~	~	FALSE
NNP	Abdürreşid	~	~	FALSE
NNP	Abdürreşit	~	~	FALSE
NNP	Abdurrezak	~	~	FALSE
NNP	Abdurrezzak	~	~	FALSE
NNP	Abdürrezzak	~	~	FALSE
NNP	Abduş	~	~	FALSE
NNP	Abdusamet	~	~	FALSE
NNP	Abdussabur	~	~	FALSE
NNP	Abdüşşahid	~	~	FALSE
NNP	Abdussamed	~	~	FALSE
NNP	Abdüssamed	~	~	FALSE
NNP	Abdussamet	~	~	FALSE
NNP	Abdüssamet	~	~	FALSE
NNP	Abdüssami	~	~	FALSE
NNP	Abdüşşekür	~	~	FALSE
NNP	Abdüsselâm	~	~	FALSE
NNP	Abdüssemi	~	~	FALSE
NNP	Abdüssettar	~	~	FALSE
NNP	Abdüzzahir	~	~	FALSE
NNP	Abdüzzeki	~	~	FALSE
NNP	Aber	~	~	FALSE
NNP	Abeş	~	~	FALSE
NNP	Abeydullah	~	~	FALSE
NNP	Abgül	~	~	FALSE
NNP	Abgun	~	~	FALSE
NNP	Abher	~	~	FALSE
NNP	Abhiz	~	~	FALSE
NNP	Abi	~	~	FALSE
NNP	Abiç	~	~	FALSE
NNP	Abid	~	~	FALSE
NNP	Abidan	~	~	FALSE
NNP	Abide	~	~	FALSE
NNP	Abidin	~	~	FALSE
NNP	Abik	~	~	FALSE
NNP	Abikan	~	~	FALSE
NNP	Abike	~	~	FALSE
NNP	Abil	~	~	FALSE
NNP	Abilay	~	~	FALSE
NNP	Abin	~	~	FALSE
NNP	Abir	~	~	FALSE
NNP	Abiş	~	~	FALSE
NNP	Abit	~	~	FALSE
NNP	Abiye	~	~	FALSE
NNP	Abıhayat	~	~	FALSE
NNP	Abılay	~	~	FALSE
NNP	Abınak	~	~	FALSE
NNP	Abınç	~	~	FALSE
NNP	Abır	~	~	FALSE
NNP	Abıru	~	~	FALSE
NNP	Abışka	~	~	FALSE
NNP	Abız	~	~	FALSE
NNP	Ablak	~	~	FALSE
NNP	Aborijin	~	~	FALSE
NNP	Aborjin	~	~	FALSE
NNP	Abraş	~	~	FALSE
NNP	Abruy	~	~	FALSE
NNP	Abşar	~	~	FALSE
NNP	Abtullah	~	~	FALSE
NNP	Abubekir	~	~	FALSE
NNP	Abuşka	~	~	FALSE
NNP	Abutalip	~	~	FALSE
NNP	Abutel	~	~	FALSE
NNP	Abuzar	~	~	FALSE
NNP	Abuzer	~	~	FALSE
NNP	Abuzettin	~	~	FALSE
NNP	Abüzeyt	~	~	FALSE
NNP	Aça	~	~	FALSE
NNP	Acabay	~	~	FALSE
NNP	Acabey	~	~	FALSE
NNP	Acahan	~	~	FALSE
NNP	Açalya	~	~	FALSE
NNP	Açan	~	~	FALSE
NNP	Açangül	~	~	FALSE
NNP	Acar	~	~	FALSE
NNP	Acara	~	~	FALSE
NNP	Acaralp	~	~	FALSE
NNP	Acarbay	~	~	FALSE
NNP	Acarbegüm	~	~	FALSE
NNP	Acarbey	~	~	FALSE
NNP	Acarbike	~	~	FALSE
NNP	Acarbüke	~	~	FALSE
NNP	Acarer	~	~	FALSE
NNP	Acarhatun	~	~	FALSE
NNP	Acarkan	~	~	FALSE
NNP	Acarkatun	~	~	FALSE
NNP	Acarman	~	~	FALSE
NNP	Acaröz	~	~	FALSE
NNP	Acarsoy	~	~	FALSE
NNP	Acartürk	~	~	FALSE
NNP	Acatay	~	~	FALSE
NNP	Açe	~	~	FALSE
NNP	Açelya	~	~	FALSE
NNP	Acem	~	~	FALSE
NNP	Acer	~	~	FALSE
NNP	Acibe	~	~	FALSE
NNP	Açine	~	~	FALSE
NNP	Acıbadem	~	~	FALSE
NNP	Acıdaş	~	~	FALSE
NNP	Acıgöl	~	~	FALSE
NNP	Açıkalın	~	~	FALSE
NNP	Açıkel	~	~	FALSE
NNP	Açıker	~	~	FALSE
NNP	Açıkgün	~	~	FALSE
NNP	Açıl	~	~	FALSE
NNP	Açılay	~	~	FALSE
NNP	Acıpayam	~	~	FALSE
NNP	Açkıngül	~	~	FALSE
NNP	Acla	~	~	FALSE
NNP	Aclan	~	~	FALSE
NNP	Acu	~	~	FALSE
NNP	Açuk	~	~	FALSE
NNP	Acun	~	~	FALSE
NNP	Acunal	~	~	FALSE
NNP	Acunalan	~	~	FALSE
NNP	Acunalp	acun{lp	~	FALSE
NNP	Acunay	~	~	FALSE
NNP	Acunbegim	~	~	FALSE
NNP	Acunbegüm	~	~	FALSE
NNP	Acunbike	~	~	FALSE
NNP	Acunbüke	~	~	FALSE
NNP	Acuner	~	~	FALSE
NNP	Acungüneş	~	~	FALSE
NNP	Acunışık	~	~	FALSE
NNP	Acunluk	~	~	FALSE
NNP	Acunman	~	~	FALSE
NNP	Acunseven	~	~	FALSE
NNP	Acunsuz	~	~	FALSE
NNP	Adahan	~	~	FALSE
NNP	Adak	~	~	FALSE
NNP	Adaklı	~	~	FALSE
NNP	Adal	~	~	FALSE
NNP	Adalan	~	~	FALSE
NNP	Adalar	~	~	FALSE
NNP	Adaldı	~	~	FALSE
NNP	Adaleddin	~	~	FALSE
NNP	Adalet	~	~	FALSE
NNP	Adalettin	~	~	FALSE
NNP	Adalır	~	~	FALSE
NNP	Adalmış	~	~	FALSE
NNP	Adam	~	~	FALSE
NNP	Adamış	~	~	FALSE
NNP	Adan	~	~	FALSE
NNP	Adana	~	~	FALSE
NNP	Adanan	~	~	FALSE
NNP	Adanır	~	~	FALSE
NNP	Adanmış	~	~	FALSE
NNP	Adapazarı	adapazar	~	TRUE
NNP	Adapazarı	~	~	FALSE
NNP	Adar	~	~	FALSE
NNP	Adarkan	~	~	FALSE
NNP	Adaş	~	~	FALSE
NNP	Adasal	~	~	FALSE
NNP	Aday	~	~	FALSE
NNP	Adberilgen	~	~	FALSE
NNP	Adder	~	~	FALSE
NNP	Addule	~	~	FALSE
NNP	Adelet	~	~	FALSE
NNP	Adeli	~	~	FALSE
NNP	Âdem	~	~	FALSE
NNP	Adetullah	~	~	FALSE
NNP	Adeviye	~	~	FALSE
NNP	Adife	~	~	FALSE
NNP	Adike	~	~	FALSE
NNP	Adil	~	~	FALSE
NNP	Adila	~	~	FALSE
NNP	Adilcevaz	~	~	FALSE
NNP	Adile	~	~	FALSE
NNP	Adilhan	~	~	FALSE
NNP	Adivye	~	~	FALSE
NNP	Adiy	~	~	FALSE
NNP	Adiye	~	~	FALSE
NNP	Adıbelli	~	~	FALSE
NNP	Adıgün	~	~	FALSE
NNP	Adıgüzel	~	~	FALSE
NNP	Adık	~	~	FALSE
NNP	Adıktı	~	~	FALSE
NNP	Adın	~	~	FALSE
NNP	Adınçığ	~	~	FALSE
NNP	Adıöte	~	~	FALSE
NNP	Adışah	~	~	FALSE
NNP	Adısanlı	~	~	FALSE
NNP	Adısönmez	~	~	FALSE
NNP	Adıvar	~	~	FALSE
NNP	Adıyahşi	~	~	FALSE
NNP	Adıyakşi	~	~	FALSE
NNP	Adıyaman	~	~	FALSE
NNP	Adıyeke	~	~	FALSE
NNP	Adkır	~	~	FALSE
NNP	Adlan	~	~	FALSE
NNP	Adle	~	~	FALSE
NNP	Adlen	~	~	FALSE
NNP	Adli	~	~	FALSE
NNP	Adliye	~	~	FALSE
NNP	Adlı	~	~	FALSE
NNP	Adlığ	~	~	FALSE
NNP	Admış	~	~	FALSE
NNP	Adnan	~	~	FALSE
NNP	Adni	~	~	FALSE
NNP	Adniye	~	~	FALSE
NNP	Adsız	~	~	FALSE
NNP	Adsoy	~	~	FALSE
NNP	Adulle	~	~	FALSE
NNP	Adviye	~	~	FALSE
NNP	Afacan	~	~	FALSE
NNP	Afafet	~	~	FALSE
NNP	Afak	~	~	FALSE
NNP	Afe	~	~	FALSE
NNP	Afer	~	~	FALSE
NNP	Afet	~	~	FALSE
NNP	Afettin	~	~	FALSE
NNP	Affan	~	~	FALSE
NNP	Affe	~	~	FALSE
NNP	Afgan	~	~	FALSE
NNP	Afganistan	~	~	FALSE
NNP	Afi	~	~	FALSE
NNP	Afide	~	~	FALSE
NNP	Afif	~	~	FALSE
NNP	Afife	~	~	FALSE
NNP	Afil	~	~	FALSE
NNP	Afitab	~	~	FALSE
NNP	Afitap	~	~	FALSE
NNP	Afiye	~	~	FALSE
NNP	Afiyet	~	~	FALSE
NNP	Afkan	~	~	FALSE
NNP	Afra	~	~	FALSE
NNP	Afrasyab	~	~	FALSE
NNP	Afrika	~	~	FALSE
NNP	Afşar	~	~	FALSE
NNP	Afşin	~	~	FALSE
NNP	Aftaba	~	~	FALSE
NNP	Aftabe	~	~	FALSE
NNP	Afuv	~	~	FALSE
NNP	Afyon	~	~	FALSE
NNP	Aga	~	~	FALSE
NNP	Ağa	~	~	FALSE
NNP	Ağabay	~	~	FALSE
NNP	Ağaça	~	~	FALSE
NNP	Ağacan	~	~	FALSE
NNP	Ağaçören	~	~	FALSE
NNP	Ağagül	~	~	FALSE
NNP	Agâh	~	~	FALSE
NNP	Ağahan	~	~	FALSE
NNP	Ağahanım	~	~	FALSE
NNP	Ağahatun	~	~	FALSE
NNP	Ağakan	~	~	FALSE
NNP	Ağakatun	~	~	FALSE
NNP	Ağakişi	~	~	FALSE
NNP	Ağalak	~	~	FALSE
NNP	Ağalbay	~	~	FALSE
NNP	Ağan	~	~	FALSE
NNP	Ağanbegim	~	~	FALSE
NNP	Ağanbegüm	~	~	FALSE
NNP	Ağanbike	~	~	FALSE
NNP	Ağanbüke	~	~	FALSE
NNP	Ağaner	~	~	FALSE
NNP	Ağaoğlu	ağaoğu?l	~	TRUE
NNP	Ağaoğlu	~	~	FALSE
NNP	Ağar	~	~	FALSE
NNP	Ağarantan	~	~	FALSE
NNP	Ağat	~	~	FALSE
NNP	Ağaverdi	~	~	FALSE
NNP	Ağaya	~	~	FALSE
NNP	Ağbacı	~	~	FALSE
NNP	Ağbegim	~	~	FALSE
NNP	Ağbegüm	~	~	FALSE
NNP	Ağbet	~	~	FALSE
NNP	Ağbilek	~	~	FALSE
NNP	Ağca	~	~	FALSE
NNP	Ağça	~	~	FALSE
NNP	Ağcabey	~	~	FALSE
NNP	Ağçelik	~	~	FALSE
NNP	Ağduk	~	~	FALSE
NNP	Ager	~	~	FALSE
NNP	Ağer	~	~	FALSE
NNP	Ağgül	~	~	FALSE
NNP	Agil	~	~	FALSE
NNP	Ağıç	~	~	FALSE
NNP	Ağılgat	~	~	FALSE
NNP	Ağın	~	~	FALSE
NNP	Ağır	~	~	FALSE
NNP	Ağırbaş	~	~	FALSE
NNP	Ağırtaş	~	~	FALSE
NNP	Ağış	~	~	FALSE
NNP	Ağıt	~	~	FALSE
NNP	Ağkız	~	~	FALSE
NNP	Ağlamış	~	~	FALSE
NNP	Ağlasun	~	~	FALSE
NNP	Ağlı	~	~	FALSE
NNP	Ağmık	~	~	FALSE
NNP	Ağmur	~	~	FALSE
NNP	Ağnak	~	~	FALSE
NNP	Agola	~	~	FALSE
NNP	Agra	~	~	FALSE
NNP	Ağrak	~	~	FALSE
NNP	Ağrı	~	~	FALSE
NNP	Ağrıtmış	~	~	FALSE
NNP	Ağul	~	~	FALSE
NNP	Agun	~	~	FALSE
NNP	Agunmuş	~	~	FALSE
NNP	Aguş	~	~	FALSE
NNP	Ağustos	~	~	FALSE
NNP	Ağutur	~	~	FALSE
NNP	Ağyar	~	~	FALSE
NNP	Ağzukara	~	~	FALSE
NNP	Ahad	~	~	FALSE
NNP	Ahat	~	~	FALSE
NNP	Ahavi	~	~	FALSE
NNP	Ahbarî	~	~	FALSE
NNP	Ahdettin	~	~	FALSE
NNP	Ahdi	~	~	FALSE
NNP	Ahdicedit	~	~	FALSE
NNP	Ahen	~	~	FALSE
NNP	Ahenk	~	~	FALSE
NNP	Ahet	~	~	FALSE
NNP	Ahfa	~	~	FALSE
NNP	Ahfaz	~	~	FALSE
NNP	Ahfeş	~	~	FALSE
NNP	Ahi	~	~	FALSE
NNP	Ahid	~	~	FALSE
NNP	Ahizer	~	~	FALSE
NNP	Ahırlı	~	~	FALSE
NNP	Ahıska	~	~	FALSE
NNP	Ahkaf	~	~	FALSE
NNP	Ahla	~	~	FALSE
NNP	Ahlas	~	~	FALSE
NNP	Ahlat	~	~	FALSE
NNP	Ahmed	~	~	FALSE
NNP	Ahmer	~	~	FALSE
NNP	Ahmet	~	~	FALSE
NNP	Ahmetali	~	~	FALSE
NNP	Ahmetcan	~	~	FALSE
NNP	Ahmetli	~	~	FALSE
NNP	Ahnef	~	~	FALSE
NNP	Ahnes	~	~	FALSE
NNP	Ahra	~	~	FALSE
NNP	Ahsa	~	~	FALSE
NNP	Ahsen	~	~	FALSE
NNP	Ahter	~	~	FALSE
NNP	Ahu	~	~	FALSE
NNP	Ahunur	~	~	FALSE
NNP	Ahver	~	~	FALSE
NNP	Ahves	~	~	FALSE
NNP	Airbus	~	~	FALSE
NNP	Aişe	~	~	FALSE
NNP	Ajda	~	~	FALSE
NNP	Ajlan	~	~	FALSE
NNP	Ak	~	~	FALSE
NNP	Aka	~	~	FALSE
NNP	Akaba	~	~	FALSE
NNP	Akabay	~	~	FALSE
NNP	Akabe	~	~	FALSE
NNP	Akabey	~	~	FALSE
NNP	Akaç	~	~	FALSE
NNP	Akad	~	~	FALSE
NNP	Akadlı	~	~	FALSE
NNP	Akağan	~	~	FALSE
NNP	Akal	~	~	FALSE
NNP	Akalan	~	~	FALSE
NNP	Akalın	~	~	FALSE
NNP	Akalp	ak{lp	~	FALSE
NNP	Akaltan	~	~	FALSE
NNP	Akan	~	~	FALSE
NNP	Akanay	~	~	FALSE
NNP	Akaner	~	~	FALSE
NNP	Akansel	~	~	FALSE
NNP	Akansu	~	~	FALSE
NNP	Akant	~	~	FALSE
NNP	Akanyıldız	~	~	FALSE
NNP	Akar	~	~	FALSE
NNP	Akarca	~	~	FALSE
NNP	Akarçay	~	~	FALSE
NNP	Akarsel	~	~	FALSE
NNP	Akarsu	~	~	FALSE
NNP	Akartuna	~	~	FALSE
NNP	Akartürk	~	~	FALSE
NNP	Akaş	~	~	FALSE
NNP	Akasma	~	~	FALSE
NNP	Akasoy	~	~	FALSE
NNP	Akasya	~	~	FALSE
NNP	Akata	~	~	FALSE
NNP	Akatay	~	~	FALSE
NNP	Akay	~	~	FALSE
NNP	Akaydın	~	~	FALSE
NNP	Akbacı	~	~	FALSE
NNP	Akbal	~	~	FALSE
NNP	Akbaran	~	~	FALSE
NNP	Akbaş	~	~	FALSE
NNP	Akbaşak	~	~	FALSE
NNP	Akbatu	~	~	FALSE
NNP	Akbatun	~	~	FALSE
NNP	Akbatur	~	~	FALSE
NNP	Akbay	~	~	FALSE
NNP	Akbayar	~	~	FALSE
NNP	Akbehmen	~	~	FALSE
NNP	Akbek	~	~	FALSE
NNP	Akbel	~	~	FALSE
NNP	Akben	~	~	FALSE
NNP	Akbergü	~	~	FALSE
NNP	Akbet	~	~	FALSE
NNP	Akbey	~	~	FALSE
NNP	Akbil	~	~	FALSE
NNP	Akbilge	~	~	FALSE
NNP	Akboğa	~	~	FALSE
NNP	Akbora	~	~	FALSE
NNP	Akbörü	~	~	FALSE
NNP	Akboy	~	~	FALSE
NNP	Akbudun	~	~	FALSE
NNP	Akbuğ	~	~	FALSE
NNP	Akbulut	~	~	FALSE
NNP	Akburak	~	~	FALSE
NNP	Akburç	~	~	FALSE
NNP	Akburçak	~	~	FALSE
NNP	Akça	~	~	FALSE
NNP	Akçaabat	~	~	FALSE
NNP	Akçabay	~	~	FALSE
NNP	Akçadağ	~	~	FALSE
NNP	Akçael	~	~	FALSE
NNP	Akçagül	~	~	FALSE
NNP	Akçakale	~	~	FALSE
NNP	Akçakan	~	~	FALSE
NNP	Akçakaya	~	~	FALSE
NNP	Akçakent	~	~	FALSE
NNP	Akçakiraz	~	~	FALSE
NNP	Akçakıl	~	~	FALSE
NNP	Akçakoca	~	~	FALSE
NNP	Akçal	~	~	FALSE
NNP	Akçalar	~	~	FALSE
NNP	Akçalı	~	~	FALSE
NNP	Akçalmaz	~	~	FALSE
NNP	Akçam	~	~	FALSE
NNP	Akcan	~	~	FALSE
NNP	Akçan	~	~	FALSE
NNP	Akçar	~	~	FALSE
NNP	Akçasu	~	~	FALSE
NNP	Akçay	~	~	FALSE
NNP	Akcebe	~	~	FALSE
NNP	Akçer	~	~	FALSE
NNP	Akçiçek	~	~	FALSE
NNP	Akçil	~	~	FALSE
NNP	Akçin	~	~	FALSE
NNP	Akçit	~	~	FALSE
NNP	Akcivan	~	~	FALSE
NNP	Akçığır	~	~	FALSE
NNP	Akçıl	~	~	FALSE
NNP	Akçınar	~	~	FALSE
NNP	Akçora	~	~	FALSE
NNP	Akdağ	~	~	FALSE
NNP	Akdağmadeni	akdağmaden	~	TRUE
NNP	Akdağmadeni	~	~	FALSE
NNP	Akdal	~	~	FALSE
NNP	Akdamar	~	~	FALSE
NNP	Akdemir	~	~	FALSE
NNP	Akdeniz	~	~	FALSE
NNP	Akdes	~	~	FALSE
NNP	Akdik	~	~	FALSE
NNP	Akdiken	~	~	FALSE
NNP	Akdil	~	~	FALSE
NNP	Akdoğ	~	~	FALSE
NNP	Akdoğan	~	~	FALSE
NNP	Akdoğdu	~	~	FALSE
NNP	Akdoğmuş	~	~	FALSE
NNP	Akdoğu	~	~	FALSE
NNP	Akdöl	~	~	FALSE
NNP	Akdolun	~	~	FALSE
NNP	Akdora	~	~	FALSE
NNP	Akdoru	~	~	FALSE
NNP	Akdoruk	~	~	FALSE
NNP	Akduman	~	~	FALSE
NNP	Akdur	~	~	FALSE
NNP	Akdurmuş	~	~	FALSE
NNP	Akel	~	~	FALSE
NNP	Aker	~	~	FALSE
NNP	Akergin	~	~	FALSE
NNP	Akerman	~	~	FALSE
NNP	Akersan	~	~	FALSE
NNP	Akersoy	~	~	FALSE
NNP	Akgil	~	~	FALSE
NNP	Akgiray	~	~	FALSE
NNP	Akgöl	~	~	FALSE
NNP	Akgöze	~	~	FALSE
NNP	Akgüç	~	~	FALSE
NNP	Akgül	~	~	FALSE
NNP	Akgüllü	~	~	FALSE
NNP	Akgün	~	~	FALSE
NNP	Akgündüz	~	~	FALSE
NNP	Akgüner	~	~	FALSE
NNP	Akgüneş	~	~	FALSE
NNP	Akgüngör	~	~	FALSE
NNP	Akhan	~	~	FALSE
NNP	Akhanım	~	~	FALSE
NNP	Akhisar	~	~	FALSE
NNP	Akhun	~	~	FALSE
NNP	Aki	~	~	FALSE
NNP	Akibe	~	~	FALSE
NNP	Akide	~	~	FALSE
NNP	Akif	~	~	FALSE
NNP	Akife	~	~	FALSE
NNP	Akil	~	~	FALSE
NNP	Akile	~	~	FALSE
NNP	Akiman	~	~	FALSE
NNP	Akip	~	~	FALSE
NNP	Akipek	~	~	FALSE
NNP	Akis	~	~	FALSE
NNP	Akiş	~	~	FALSE
NNP	Akise	~	~	FALSE
NNP	Akizer	~	~	FALSE
NNP	Akı	~	~	FALSE
NNP	Akıalp	akı{lp	~	FALSE
NNP	Akıl	~	~	FALSE
NNP	Akılbek	~	~	FALSE
NNP	Akıllı	~	~	FALSE
NNP	Akım	~	~	FALSE
NNP	Akıman	~	~	FALSE
NNP	Akımhan	~	~	FALSE
NNP	Akın	~	~	FALSE
NNP	Akınal	~	~	FALSE
NNP	Akınalp	akın{lp	~	FALSE
NNP	Akınay	~	~	FALSE
NNP	Akıncı	~	~	FALSE
NNP	Akıncıbay	~	~	FALSE
NNP	Akıncılar	~	~	FALSE
NNP	Akıner	~	~	FALSE
NNP	Akıneri	~	~	FALSE
NNP	Akıntan	~	~	FALSE
NNP	Akış	~	~	FALSE
NNP	Akkadın	~	~	FALSE
NNP	Akkan	~	~	FALSE
NNP	Akkar	~	~	FALSE
NNP	Akkara	~	~	FALSE
NNP	Akkaş	~	~	FALSE
NNP	Akkaya	~	~	FALSE
NNP	Akkaynak	~	~	FALSE
