tag	root	morphophonemics	features	is_compound
DUP	tıngır	~	~	FALSE
DUP	tıpır	~	~	FALSE
DUP	tıpış	~	~	FALSE
DUP	tokur	~	~	FALSE
DUP	tokuş	~	~	FALSE
DUP	topar	~	~	FALSE
DUP	topu	~	~	FALSE
DUP	tük	tüK	~	FALSE
DUP	tukur	~	~	FALSE
DUP	tungur	~	~	FALSE
DUP	türs	~	~	FALSE
DUP	uf	~	~	FALSE
DUP	uğul	~	~	FALSE
DUP	uzadıya	~	~	FALSE
DUP	vak	~	~	FALSE
DUP	vakvak	~	~	FALSE
DUP	viyak	~	~	FALSE
DUP	vıcır	~	~	FALSE
DUP	vıdı	~	~	FALSE
DUP	vık	vıK	~	FALSE
DUP	vın	~	~	FALSE
DUP	vır	~	~	FALSE
DUP	vırıl	~	~	FALSE
DUP	vız	~	~	FALSE
DUP	vızıl	~	~	FALSE
DUP	vızır	~	~	FALSE
DUP	vurdulu	~	~	FALSE
DUP	yalap	yalap~	~	FALSE
DUP	yamalak	~	~	FALSE
DUP	yamru	~	~	FALSE
DUP	yapıldak	~	~	FALSE
DUP	yelpir	~	~	FALSE
DUP	yuh	~	~	FALSE
DUP	yuha	~	~	FALSE
DUP	zambur	~	~	FALSE
DUP	zangır	~	~	FALSE
DUP	zari	~	~	FALSE
DUP	zart	~	~	FALSE
DUP	zıngıl	~	~	FALSE
DUP	zıngır	~	~	FALSE
DUP	zıp	~	~	FALSE
DUP	zır	~	~	FALSE
DUP	zırıl	~	~	FALSE
DUP	zırt	~	~	FALSE
DUP	zırzır	~	~	FALSE
DUP	zıvır	~	~	FALSE
DUP	zonk	~	~	FALSE
DUP	zurt	~	~	FALSE
